4.942776618556151789e+02 3.076986056390170199e-01
4.948773423119496329e+02 3.172653138396997474e-01
4.954770227682840869e+02 3.268821944208502583e-01
4.960767032246185408e+02 3.365493639812853210e-01
4.966763836809529948e+02 3.462669392315461114e-01
4.972760641372874488e+02 3.560609807400432203e-01
4.978757445936219597e+02 3.659615264963349546e-01
4.984754250499564137e+02 3.759132844657420702e-01
4.990751055062908677e+02 3.859163728803913229e-01
4.996747859626253216e+02 3.959305187302284423e-01
5.002744664189597756e+02 4.039528273230344468e-01
5.008741468752942296e+02 4.097506329649634460e-01
5.014738273316287405e+02 4.154808169267397711e-01
5.020735077879631945e+02 4.212324161952326618e-01
5.026731882442976485e+02 4.270054597048106859e-01
5.032728687006321024e+02 4.327999764047349429e-01
5.038725491569665564e+02 4.386159952591600075e-01
5.044722296133010104e+02 4.444535452471338188e-01
5.050719100696354644e+02 4.490314537779342419e-01
5.056715905259699753e+02 4.534911688663285090e-01
5.062712709823044293e+02 4.579665353871166245e-01
5.068709514386388832e+02 4.624575741265596895e-01
5.074706318949733372e+02 4.669643058815298176e-01
5.080703123513077912e+02 4.714867514595102449e-01
5.086699928076422452e+02 4.760249316785952756e-01
5.092696732639767561e+02 4.805788673674906142e-01
5.098693537203112101e+02 4.851485793655120338e-01
5.104690341766456640e+02 4.897615803760918540e-01
5.110687146329801180e+02 4.946641949623853396e-01
5.116683950893145720e+02 4.995839019610453513e-01
5.122680755456490260e+02 5.045207239797259158e-01
5.128677560019834800e+02 5.094746836375851906e-01
5.134674364583179340e+02 5.144458035652849093e-01
5.140671169146523880e+02 5.194341064049901036e-01
5.146667973709868420e+02 5.244396148103701583e-01
5.152664778273212960e+02 5.280607572564882668e-01
5.158661582836557500e+02 5.303579334586400185e-01
5.164658387399903177e+02 5.326610841444314737e-01
5.170655191963247717e+02 5.349702165243039875e-01
5.176651996526592256e+02 5.372853378122190993e-01
5.182648801089936796e+02 5.396064552256559788e-01
5.188645605653281336e+02 5.419335759856133139e-01
5.194642410216625876e+02 5.442667073166075342e-01
5.200639214779970416e+02 5.466058564466741432e-01
5.206636019343314956e+02 5.489510306073671631e-01
5.212632823906659496e+02 5.513022370337594680e-01
5.218629628470004036e+02 5.536594829644423399e-01
5.224626433033348576e+02 5.560227756415256906e-01
5.230623237596693116e+02 5.583921223106382836e-01
5.236620042160038793e+02 5.607675302209275126e-01
5.242616846723383333e+02 5.627246460804400385e-01
5.248613651286727873e+02 5.645221147602377254e-01
5.254610455850072412e+02 5.663232772803704629e-01
5.260607260413416952e+02 5.681281376547917539e-01
5.266604064976761492e+02 5.699366998993079525e-01
5.272600869540106032e+02 5.717489680315783751e-01
5.278597674103450572e+02 5.735649460711160774e-01
5.284594478666795112e+02 5.753846380392872994e-01
5.290591283230139652e+02 5.772080479593110214e-01
5.296588087793484192e+02 5.790351798562604069e-01
5.302584892356828732e+02 5.808660377570611377e-01
5.308581696920173272e+02 5.827006256904923021e-01
5.314578501483517812e+02 5.845389476871866163e-01
5.320575306046862352e+02 5.863810077796295372e-01
5.326572110610206892e+02 5.880337669258268729e-01
5.332568915173552568e+02 5.893498478919535488e-01
5.338565719736897108e+02 5.906675511131050937e-01
5.344562524300241648e+02 5.919868777558255912e-01
5.350559328863586188e+02 5.933078289870461486e-01
5.356556133426930728e+02 5.946304059740872283e-01
5.362552937990275268e+02 5.959546098846573159e-01
5.368549742553619808e+02 5.972804418868531418e-01
5.374546547116964348e+02 5.986079031491600144e-01
5.380543351680308888e+02 5.999369948404518205e-01
5.386540156243653428e+02 6.012677181299899143e-01
5.392536960806997968e+02 6.026000741874253386e-01
5.398533765370342508e+02 6.039340641827964928e-01
5.404530569933688184e+02 6.052696892865309097e-01
5.410527374497032724e+02 6.066069506694434788e-01
5.416524179060377264e+02 6.079458495027383336e-01
5.422520983623721804e+02 6.092863869580077418e-01
5.428517788187066344e+02 6.106285642072326603e-01
5.434514592750410884e+02 6.119723824227816245e-01
5.440511397313755424e+02 6.133178427774123032e-01
5.446508201877099964e+02 6.146649464442703881e-01
5.452505006440444504e+02 6.160136945968902600e-01
5.458501811003789044e+02 6.173640884091939895e-01
5.464498615567133584e+02 6.187161290554928916e-01
5.470495420130478124e+02 6.200698177104860820e-01
5.476492224693822664e+02 6.214251555492610324e-01
5.482489029257167203e+02 6.225736709136869829e-01
5.488485833820511743e+02 6.236392646538001516e-01
5.494482638383857420e+02 6.244616733923323837e-01
5.500479442947201960e+02 6.252284562765233478e-01
5.506476247510546500e+02 6.259955345499148560e-01
5.512473052073891040e+02 6.266825346028289667e-01
5.518469856637235580e+02 6.272538798752073097e-01
5.524466661200580120e+02 6.278251763777413785e-01
5.530463465763924660e+02 6.283964239243283734e-01
5.536460270327269200e+02 6.289676223288332979e-01
5.542457074890613740e+02 6.295387714050896255e-01
5.548453879453958280e+02 6.301098709668981890e-01
5.554450684017302819e+02 6.306809208280282908e-01
5.560447488580647359e+02 6.312519208022169259e-01
5.566444293143991899e+02 6.318228707031694480e-01
5.572441097707337576e+02 6.323937703445590142e-01
5.578437902270682116e+02 6.329646195400266961e-01
5.584434706834026656e+02 6.335354181031815912e-01
5.590431511397371196e+02 6.341061658476012663e-01
5.596428315960715736e+02 6.346768625868305369e-01
5.602425120524060276e+02 6.352475081343829100e-01
5.608421925087404816e+02 6.358181023037394741e-01
5.614418729650749356e+02 6.363886449083495656e-01
5.620415534214093896e+02 6.369591357616302130e-01
5.626412338777438435e+02 6.375295746769669147e-01
5.632409143340782975e+02 6.380999614677128617e-01
5.638405947904127515e+02 6.386702959471891594e-01
5.644402752467472055e+02 6.392405779286852718e-01
5.650399557030816595e+02 6.398108072254582446e-01
5.656396361594161135e+02 6.403809836507335929e-01
5.662393166157506812e+02 6.409511070177047465e-01
5.668389970720851352e+02 6.415211771395326057e-01
5.674386775284195892e+02 6.420911938293466514e-01
5.680383579847540432e+02 6.426611569002443902e-01
5.686380384410884972e+02 6.432310661652907990e-01
5.692377188974229512e+02 6.438009214375194356e-01
5.698373993537574052e+02 6.443988812265816213e-01
5.704370798100918591e+02 6.450442558616381605e-01
5.710367602664263131e+02 6.456897024891925518e-01
5.716364407227607671e+02 6.463352208852949365e-01
5.722361211790952211e+02 6.469808108258828794e-01
5.728358016354296751e+02 6.476264720867811464e-01
5.734354820917642428e+02 6.482722044437014830e-01
5.740351625480986968e+02 6.489180076722422807e-01
5.746348430044331508e+02 6.495638815478896877e-01
5.752345234607676048e+02 6.502098258460168312e-01
5.758342039171020588e+02 6.508558403418838179e-01
5.764338843734365128e+02 6.515019248106379557e-01
5.770335648297709668e+02 6.521480790273134209e-01
5.776332452861054207e+02 6.527943027668318132e-01
5.782329257424398747e+02 6.534405958040016005e-01
5.788326061987743287e+02 6.540869579135182299e-01
5.794322866551087827e+02 6.547333888699652382e-01
5.800319671114432367e+02 6.553798884478118092e-01
5.806316475677776907e+02 6.560264564214153271e-01
5.812313280241121447e+02 6.566730925650193784e-01
5.818310084804465987e+02 6.573197966527556391e-01
5.824306889367810527e+02 6.579665684586424312e-01
5.830303693931155067e+02 6.586134077565849454e-01
5.836300498494500744e+02 6.592603143203760174e-01
5.842297303057845284e+02 6.599072879236947964e-01
5.848294107621189823e+02 6.605543283401082988e-01
5.854290912184534363e+02 6.612014353430702984e-01
5.860287716747878903e+02 6.618444433064268884e-01
5.866284521311223443e+02 6.624817816725899755e-01
5.872281325874567983e+02 6.631191698301824866e-01
5.878278130437912523e+02 6.637566075571346147e-01
5.884274935001257063e+02 6.643940946312748563e-01
5.890271739564601603e+02 6.650316308303289015e-01
5.896268544127947280e+02 6.656692159319197444e-01
5.902265348691291820e+02 6.663068497135675727e-01
5.908262153254636360e+02 6.669445319526907667e-01
5.914258957817980900e+02 6.675822624266044558e-01
5.920255762381325439e+02 6.682200409125216289e-01
5.926252566944669979e+02 6.688578671875528014e-01
5.932249371508014519e+02 6.694957410287056820e-01
5.938246176071359059e+02 6.701336622128858389e-01
5.944242980634703599e+02 6.707716305168954785e-01
5.950239785198048139e+02 6.714096457174353327e-01
5.956236589761392679e+02 6.720477075911028830e-01
5.962233394324737219e+02 6.726858159143933591e-01
5.968230198888081759e+02 6.733239704636992951e-01
5.974227003451426299e+02 6.739621710153108625e-01
5.980223808014770839e+02 6.746004173454156483e-01
5.986220612578115379e+02 6.752314839319357720e-01
5.992217417141459919e+02 6.758596065757127569e-01
5.998214221704805595e+02 6.762387652487207301e-01
6.004211026268150135e+02 6.764781176237449900e-01
6.010207830831494675e+02 6.766886002932613886e-01
6.016204635394839215e+02 6.768848866349719273e-01
6.022201439958183755e+02 6.770801563132331502e-01
6.028198244521528295e+02 6.772753567461156088e-01
6.034195049084872835e+02 6.774704878529058671e-01
6.040191853648217375e+02 6.776655495528707274e-01
6.046188658211561915e+02 6.778605417652571186e-01
6.052185462774906455e+02 6.780554644092924299e-01
6.058182267338250995e+02 6.782503174041839555e-01
6.064179071901596672e+02 6.784451006691198938e-01
6.070175876464941211e+02 6.786398141232680148e-01
6.076172681028285751e+02 6.788344576857767709e-01
6.082169485591630291e+02 6.790290312757746305e-01
6.088166290154974831e+02 6.792235348123705219e-01
6.094163094718319371e+02 6.794179682146537225e-01
6.100159899281663911e+02 6.796123314016934147e-01
6.106156703845008451e+02 6.798066242925395741e-01
6.112153508408352991e+02 6.800008468062217482e-01
6.118150312971697531e+02 6.801949988617503884e-01
6.124147117535042071e+02 6.803890803781159624e-01
6.130143922098386611e+02 6.805830912742890648e-01
6.136140726661731151e+02 6.807770314692207503e-01
6.142137531225075691e+02 6.809709008818423115e-01
6.148134335788420231e+02 6.811646994310652792e-01
6.154131140351764770e+02 6.813579705443907342e-01
6.160127944915109310e+02 6.814908930850034352e-01
6.166124749478454987e+02 6.816237206656624581e-01
6.172121554041799527e+02 6.817564532304990488e-01
6.178118358605144067e+02 6.818890907236442311e-01
6.184115163168488607e+02 6.820216330892295842e-01
6.190111967731833147e+02 6.821540802713873530e-01
6.196108772295177687e+02 6.822864322142493387e-01
6.202105576858522227e+02 6.824186888619483415e-01
6.208102381421866767e+02 6.825508501586173837e-01
6.214099185985211307e+02 6.826829160483893766e-01
6.220095990548555847e+02 6.828148864753983416e-01
6.226092795111901523e+02 6.828205532636670849e-01
6.232089599675246063e+02 6.826611071450738866e-01
6.238086404238590603e+02 6.825002617042894570e-01
6.244083208801935143e+02 6.823358808221482441e-01
6.250080013365279683e+02 6.821714423538621785e-01
6.256076817928624223e+02 6.820069463372175900e-01
6.262073622491968763e+02 6.818423928100008080e-01
6.268070427055313303e+02 6.816777818099977182e-01
6.274067231618657843e+02 6.814808572080478521e-01
6.280064036182002383e+02 6.812741455186164252e-01
6.286060840745346923e+02 6.810674136017182967e-01
6.292057645308691463e+02 6.808606614834264992e-01
6.298054449872036002e+02 6.806538891898143984e-01
6.304051254435380542e+02 6.804470967469549159e-01
6.310048058998725082e+02 6.802402841809210843e-01
6.316044863562069622e+02 6.800334515177854922e-01
6.322041668125414162e+02 6.798265987836209501e-01
6.328038472688758702e+02 6.796197260044997135e-01
6.334035277252104379e+02 6.794019409871002724e-01
6.340032081815448919e+02 6.791814993438217707e-01
6.346028886378793459e+02 6.789610459400814424e-01
6.352025690942137999e+02 6.787405808031785615e-01
6.358022495505482539e+02 6.785201039604105144e-01
6.364019300068827079e+02 6.782996154390720234e-01
6.370016104632171619e+02 6.780791152664559229e-01
6.376012909195516158e+02 6.778586034698529383e-01
6.382009713758860698e+02 6.776380800765510193e-01
6.388006518322205238e+02 6.774175451138362281e-01
6.394003322885550915e+02 6.771969986089927396e-01
6.400000127448895455e+02 6.769764405893018422e-01
6.405996932012239995e+02 6.767558710820430479e-01
6.411993736575584535e+02 6.765352901144935371e-01
6.417990541138929075e+02 6.763146977139282701e-01
6.423987345702273615e+02 6.760940939076198752e-01
6.429984150265618155e+02 6.758734787228388718e-01
6.435980954828962695e+02 6.756528521868534476e-01
6.441977759392307235e+02 6.754322143269300138e-01
6.447974563955651774e+02 6.752115651703319843e-01
6.453971368518996314e+02 6.749909047443212184e-01
6.459968173082340854e+02 6.747702330761570222e-01
6.465964977645685394e+02 6.745495501930964810e-01
6.471961782209029934e+02 6.743288561223944599e-01
6.477958586772374474e+02 6.741081508913040476e-01
6.483955391335719014e+02 6.738874345270753352e-01
6.489952195899063554e+02 6.738013182581922278e-01
6.495949000462409231e+02 6.737222673710471232e-01
6.501945805025753771e+02 6.736431905050868085e-01
6.507942609589098311e+02 6.735382363097475178e-01
6.513939414152442851e+02 6.730683947255166055e-01
6.519936218715787390e+02 6.725984867118871557e-01
6.525933023279131930e+02 6.721285123014203444e-01
6.531929827842476470e+02 6.716646224194139370e-01
6.537926632405821010e+02 6.712022223651437081e-01
6.543923436969165550e+02 6.707397430827766183e-01
6.549920241532510090e+02 6.702771846079269569e-01
6.555917046095854630e+02 6.698836878107474746e-01
6.561913850659200307e+02 6.694926489054914276e-01
6.567910655222544847e+02 6.691014347919715943e-01
6.573907459785889387e+02 6.687100454742096467e-01
6.579904264349233927e+02 6.683184809562379147e-01
6.585901068912578467e+02 6.679267412420982764e-01
6.591897873475923006e+02 6.675348263358432677e-01
6.597894678039267546e+02 6.671427362415346396e-01
6.603891482602612086e+02 6.667504709632449122e-01
6.609888287165956626e+02 6.663580305050561536e-01
6.615885091729301166e+02 6.659654148710612009e-01
6.621881896292645706e+02 6.655726240653619952e-01
6.627878700855990246e+02 6.651796580920711355e-01
6.633875505419334786e+02 6.647865169553109910e-01
6.639872309982679326e+02 6.643932006592144779e-01
6.645869114546023866e+02 6.639997092079238383e-01
6.651865919109368406e+02 6.636060426055917505e-01
6.657862723672712946e+02 6.632122008563809956e-01
6.663859528236058622e+02 6.628181839644642359e-01
6.669856332799403162e+02 6.624239919340240146e-01
6.675853137362747702e+02 6.620296247692539771e-01
6.681849941926092242e+02 6.616350824743560954e-01
6.687846746489436782e+02 6.612403650535434441e-01
6.693843551052781322e+02 6.608454725110395334e-01
6.699840355616125862e+02 6.604504048510768666e-01
6.705837160179470402e+02 6.600551620778984940e-01
6.711833964742814942e+02 6.596597441957579022e-01
6.717830769306159482e+02 6.592641512089177924e-01
6.723827573869505159e+02 6.588683831216517461e-01
6.729824378432849699e+02 6.584724399382427817e-01
6.735821182996194239e+02 6.579450005892655273e-01
6.741817987559538778e+02 6.570365140689200523e-01
6.747814792122883318e+02 6.560572075839061768e-01
6.753811596686227858e+02 6.550451822662261003e-01
6.759808401249572398e+02 6.539449548577447313e-01
6.765805205812916938e+02 6.528453708277095480e-01
6.771802010376261478e+02 6.517464302355692185e-01
6.777798814939606018e+02 6.506481331406956947e-01
6.783795619502950558e+02 6.495504796023847671e-01
6.789792424066295098e+02 6.484534696798555098e-01
6.795789228629639638e+02 6.473571034322505025e-01
6.801786033192984178e+02 6.462613809186359415e-01
6.807782837756328718e+02 6.451663021980019730e-01
6.813779642319673258e+02 6.440718673292612495e-01
6.819776446883017798e+02 6.429780763712512615e-01
6.825773251446362337e+02 6.418849293827318947e-01
6.831770056009708014e+02 6.407924264223873179e-01
6.837766860573052554e+02 6.397005675488252052e-01
6.843763665136397094e+02 6.386093528205760705e-01
6.849760469699741634e+02 6.375187822960947104e-01
6.855757274263086174e+02 6.364288560337593159e-01
6.861754078826430714e+02 6.353395740918712509e-01
6.867750883389775254e+02 6.342509365286557177e-01
6.873747687953119794e+02 6.331629434022616465e-01
6.879744492516464334e+02 6.320755947707608069e-01
6.885741297079808874e+02 6.309888906921495844e-01
6.891738101643154550e+02 6.299028312243467598e-01
6.897734906206499090e+02 6.288174164251953968e-01
6.903731710769843630e+02 6.277326463524618427e-01
6.909728515333188170e+02 6.266485210638362835e-01
6.915725319896532710e+02 6.255650406169317446e-01
6.921722124459877250e+02 6.244822050692855342e-01
6.927718929023221790e+02 6.234000144783582442e-01
6.933715733586566330e+02 6.223784186911804905e-01
6.939712538149910870e+02 6.213946416000850625e-01
6.945709342713255410e+02 6.204111910920629969e-01
6.951706147276599950e+02 6.194280674311091195e-01
6.957702951839944490e+02 6.184452708812611110e-01
6.963699756403289030e+02 6.174628017065983965e-01
6.969696560966633569e+02 6.164806601712436995e-01
6.975693365529978109e+02 6.154142140758214197e-01
6.981690170093322649e+02 6.142170455878921409e-01
6.987686974656667189e+02 6.130138352653417000e-01
6.993683779220012866e+02 6.117546448396624648e-01
6.999680583783357406e+02 6.103552526091010622e-01
7.005677388346701946e+02 6.089569829823745506e-01
7.011674192910046486e+02 6.075598365431168491e-01
7.017670997473391026e+02 6.061638138750443661e-01
7.023667802036735566e+02 6.047689155619563328e-01
7.029664606600080106e+02 6.033751421877340260e-01
7.035661411163424646e+02 6.019824943363408787e-01
7.041658215726769185e+02 6.005909725918230357e-01
7.047655020290113725e+02 5.992005775383090205e-01
7.053651824853459402e+02 5.978113097600092907e-01
7.059648629416803942e+02 5.964231698412174598e-01
7.065645433980148482e+02 5.950361583663089649e-01
7.071642238543493022e+02 5.936502759197417323e-01
7.077639043106837562e+02 5.922655230860558451e-01
7.083635847670182102e+02 5.908816091416912997e-01
7.089632652233526642e+02 5.894653433240072404e-01
7.095629456796871182e+02 5.880503709215291197e-01
7.101626261360215722e+02 5.866366922974493026e-01
7.107623065923560262e+02 5.852243078149579336e-01
7.113619870486904802e+02 5.838132178372434922e-01
7.119616675050249341e+02 5.824034227274920150e-01
7.125613479613593881e+02 5.809949228488876516e-01
7.131610284176938421e+02 5.795877185646117757e-01
7.137607088740282961e+02 5.781818102378443180e-01
7.143603893303627501e+02 5.767771982317622115e-01
7.149600697866972041e+02 5.753738829095415008e-01
7.155597502430316581e+02 5.739718646343547892e-01
7.161594306993661121e+02 5.725711437693730144e-01
7.167591111557005661e+02 5.711717206777650047e-01
7.173587916120351338e+02 5.697735957226972570e-01
7.179584720683695878e+02 5.683767692673347138e-01
7.185581525247040418e+02 5.669812416748392092e-01
7.191578329810384957e+02 5.655870133083710227e-01
7.197575134373729497e+02 5.641940845310881025e-01
7.203571938937074037e+02 5.628024557061465094e-01
7.209568743500418577e+02 5.614121271966993065e-01
7.215565548063764254e+02 5.600230993658980028e-01
7.221562352627108794e+02 5.586353725768923306e-01
7.227559157190453334e+02 5.572489471928294691e-01
7.233555961753797874e+02 5.558638235768542657e-01
7.239552766317142414e+02 5.543473665873079881e-01
7.245549570880486954e+02 5.528155447172200532e-01
7.251546375443831494e+02 5.512851975885358913e-01
7.257543180007176034e+02 5.497563256108123353e-01
7.263539984570520573e+02 5.482289291936045528e-01
7.269536789133865113e+02 5.467030087464651578e-01
7.275533593697209653e+02 5.451916021955593994e-01
7.281530398260554193e+02 5.436840681664978359e-01
7.287527202823898733e+02 5.421779223028978523e-01
7.293524007387243273e+02 5.406731651619116619e-01
7.299520811950587813e+02 5.391700130023412418e-01
7.305517616513932353e+02 5.376712622832535704e-01
7.311514421077276893e+02 5.361738839505605370e-01
7.317511225640621433e+02 5.346778785863737227e-01
7.323508030203965973e+02 5.331832467728151448e-01
7.329504834767310513e+02 5.316899890920171456e-01
7.335501639330656189e+02 5.301981061261216155e-01
7.341498443894000729e+02 5.287075984572817688e-01
7.347495248457345269e+02 5.272184666676603682e-01
7.353492053020689809e+02 5.257307113394302789e-01
7.359488857584034349e+02 5.242443330547748026e-01
7.365485662147378889e+02 5.227593323958874549e-01
7.371482466710723429e+02 5.212757099449717435e-01
7.377479271274069106e+02 5.197934662842417231e-01
7.383476075837413646e+02 5.183126019959218844e-01
7.389472880400758186e+02 5.168331176622463774e-01
7.395469684964102726e+02 5.153550138654597879e-01
7.401466489527447266e+02 5.138782911878169157e-01
7.407463294090791806e+02 5.124029502115828860e-01
7.413460098654136345e+02 5.109289915190329268e-01
7.419456903217480885e+02 5.094564156924525911e-01
7.425453707780825425e+02 5.079852233141374240e-01
7.431450512344169965e+02 5.065154149663935179e-01
7.437447316907514505e+02 5.050469912315369569e-01
7.443444121470859045e+02 5.035799526918943725e-01
7.449440926034203585e+02 5.021142999298019438e-01
7.455437730597548125e+02 5.006500335276066194e-01
7.461434535160892665e+02 4.991871540676656727e-01
7.467431339724237205e+02 4.977256621323461472e-01
7.473428144287581745e+02 4.962655583040256335e-01
7.479424948850926285e+02 4.948068431650917698e-01
7.485421753414270825e+02 4.933151539035126043e-01
7.491418557977615365e+02 4.917556107514676755e-01
7.497415362540959904e+02 4.901976915837811255e-01
7.503412167104305581e+02 4.886413968109616368e-01
7.509408971667650121e+02 4.870791252756185297e-01
7.515405776230994661e+02 4.854536405538850685e-01
7.521402580794339201e+02 4.838301340069952050e-01
7.527399385357683741e+02 4.822086061260860146e-01
7.533396189921028281e+02 4.805890574023035100e-01
7.539392994484372821e+02 4.789714883268014201e-01
7.545389799047718498e+02 4.773558993907420223e-01
7.551386603611063038e+02 4.757422910852970310e-01
7.557383408174407577e+02 4.741306639016453217e-01
7.563380212737752117e+02 4.725210183309748735e-01
7.569377017301096657e+02 4.709133548644816591e-01
7.575373821864441197e+02 4.693076739933704222e-01
7.581370626427785737e+02 4.677039762088541219e-01
7.587367430991130277e+02 4.661022620021544327e-01
7.593364235554474817e+02 4.645025318645008561e-01
7.599361040117819357e+02 4.629047862871318308e-01
7.605357844681163897e+02 4.613090257612942890e-01
7.611354649244508437e+02 4.597152507782431008e-01
7.617351453807852977e+02 4.581234618292419070e-01
7.623348258371197517e+02 4.565336594055627306e-01
7.629345062934542057e+02 4.549458439984858660e-01
7.635341867497886597e+02 4.533600160993001005e-01
7.641338672061231136e+02 4.517761761993029368e-01
7.647335476624575676e+02 4.501943247897996492e-01
7.653332281187920216e+02 4.486144623621043936e-01
7.659329085751264756e+02 4.470365894075399305e-01
7.665325890314609296e+02 4.454607064174369024e-01
7.671322694877954973e+02 4.438868138831343901e-01
7.677319499441299513e+02 4.423149122959807444e-01
7.683316304004644053e+02 4.407450021473319213e-01
7.689313108567988593e+02 4.391770839285523698e-01
7.695309913131333133e+02 4.376111581310151988e-01
7.701306717694677673e+02 4.360472252461017884e-01
7.707303522258022213e+02 4.344852857652018452e-01
7.713300326821367889e+02 4.329253401797136802e-01
7.719297131384712429e+02 4.313673889810442641e-01
7.725293935948056969e+02 4.298114326606086166e-01
7.731290740511401509e+02 4.282574717098300288e-01
7.737287545074746049e+02 4.267055066201405622e-01
7.743284349638090589e+02 4.251555378829806608e-01
7.749281154201435129e+02 4.236075659897989842e-01
7.755277958764779669e+02 4.220615914320526851e-01
7.761274763328124209e+02 4.205176147012074650e-01
7.767271567891468749e+02 4.189756362887375740e-01
7.773268372454813289e+02 4.174356566861250895e-01
7.779265177018157829e+02 4.158976763848611369e-01
7.785261981581502368e+02 4.143616958764450020e-01
7.791258786144846908e+02 4.128277156523842417e-01
7.797255590708191448e+02 4.112957362041951281e-01
7.803252395271535988e+02 4.097657580234022601e-01
7.809249199834880528e+02 4.082377816015384520e-01
7.815246004398225068e+02 4.067118074301451225e-01
7.821242808961569608e+02 4.051878360007724056e-01
7.827239613524914148e+02 4.036658678049780402e-01
7.833236418088259825e+02 4.021459033343287581e-01
7.839233222651604365e+02 4.006279430804000619e-01
7.845230027214948905e+02 3.991119875347752255e-01
7.851226831778293445e+02 3.975980371890461273e-01
7.857223636341637985e+02 3.960860925348130279e-01
7.863220440904982524e+02 3.945761540636847919e-01
7.869217245468327064e+02 3.930682222672784998e-01
7.875214050031672741e+02 3.915622976372195585e-01
7.881210854595017281e+02 3.900583806651424790e-01
7.887207659158361821e+02 3.885564718426894326e-01
7.893204463721706361e+02 3.870565716615112506e-01
7.899201268285050901e+02 3.855586806132672573e-01
7.905198072848395441e+02 3.840627991896249926e-01
7.911194877411739981e+02 3.825689278822607675e-01
7.917191681975084521e+02 3.810770671828589418e-01
7.923188486538429061e+02 3.795872175831125350e-01
7.929185291101773601e+02 3.780993795747230046e-01
7.935182095665118140e+02 3.766135536494000235e-01
7.941178900228462680e+02 3.751297402988617580e-01
7.947175704791807220e+02 3.736479400148348673e-01
7.953172509355151760e+02 3.721681532890545041e-01
7.959169313918496300e+02 3.706903806132640922e-01
7.965166118481840840e+02 3.692146224792154929e-01
7.971162923045185380e+02 3.677463982557918620e-01
7.977159727608529920e+02 3.664183468798535848e-01
7.983156532171874460e+02 3.650920502194013872e-01
